EpochTime,3.feed_26.PM25B_UG_M3..3.feed_26.PM25T_UG_M3..3.feed_59665.PM25_640_UG_M3
1550640600,7.0
1550644200,11.0
1550647800,15.0
1550651400,10.0
1550655000,12.0
1550658600,5.0
1550662200,13.0
1550665800,10.0
1550669400,12.0
1550673000,14.0
1550676600,9.0
1550680200,7.0
1550683800,9.0
1550687400,10.0
1550691000,7.0
1550694600,7.0
1550698200,6.0
1550701800,8.0
1550705400,8.0
1550709000,10.0
1550712600,16.0
1550716200,12.0
1550719800,11.0
1550723400,11.0
1550727000,15.0
1550730600,14.0
1550734200,10.0
1550737800,6.0
1550741400,6.0
1550745000,6.0
1550748600,6.0
1550752200,8.0
1550755800,8.0
1550759400,15.0
1550763000,8.0
1550766600,13.0
1550770200,13.0
1550773800,11.0
1550777400,9.0
1550781000,8.0
1550784600,8.0
1550788200,6.0
1550791800,6.0
1550795400,7.0
1550799000,12.0
1550802600,11.0
1550806200,14.0
1550809800,16.0
1550813400,10.0
1550817000,18.0
1550820600,21.0
1550824200,20.0
1550827800,15.0
1550831400,16.0
1550835000,11.0
1550838600,24.0
1550842200,27.0
1550845800,30.0
1550849400,22.0
1550853000,28.0
1550856600,21.0
1550860200,17.0
1550863800,13.0
1550867400,14.0
1550871000,17.0
1550874600,16.0
1550878200,18.0
1550881800,17.0
1550885400,22.0
1550889000,27.0
1550892600,27.0
1550896200,18.0
1550899800,18.0
1550903400,17.0
1550907000,18.0
1550910600,18.0
1550914200,11.0
1550917800,18.0
1550921400,15.0
1550925000,19.0
1550928600,19.0
1550932200,17.0
1550935800,18.0
1550939400,20.0
1550943000,20.0
1550946600,17.0
1550950200,15.0
1550953800,11.0
1550957400,12.0
1550961000,10.0
1550964600,11.0
1550968200,16.0
1550971800,17.0
1550975400,14.0
1550979000,14.0
1550982600,18.0
1550986200,11.0
1550989800,10.0
1550993400,8.0
1550997000,17.0
1551000600,6.0
1551004200,6.0
1551007800,5.0
1551011400,20.0
1551015000,6.0
1551018600,5.0
1551025800,9.0
1551029400,11.0
1551033000,6.0
1551036600,9.0
1551040200,6.0
1551043800,8.0
1551047400,7.0
1551051000,10.0
1551054600,8.0
1551058200,6.0
1551061800,9.0
1551065400,8.0
1551072600,10.0
1551076200,8.0
1551079800,6.0
1551083400,8.0
1551087000,9.0
1551090600,9.0
1551094200,10.0
1551097800,11.0
1551101400,9.0
1551105000,13.0
1551108600,8.0
1551112200,7.0
1551115800,7.0
1551119400,4.0
1551123000,4.0
1551126600,8.0
1551130200,9.0
1551133800,5.0
1551137400,2.0
1551141000,6.0
1551144600,8.0
1551148200,5.0
1551151800,7.0
1551155400,11.0
1551159000,11.0
1551162600,8.0
1551166200,9.0
1551169800,10.0
1551173400,9.0
1551177000,10.0
1551180600,12.0
1551184200,10.0
1551187800,8.0
1551191400,10.0
1551195000,15.0
1551198600,14.0
1551202200,9.0
1551205800,7.0
1551209400,8.0
1551213000,8.0
1551216600,8.0
1551220200,13.0
1551223800,12.0
1551227400,15.0
1551231000,10.0
1551234600,12.0
1551238200,8.0
1551241800,10.0
1551245400,10.0
1551249000,12.0
1551252600,13.0
1551256200,11.0
1551259800,14.0
1551263400,13.0
1551267000,12.0
1551270600,10.0
1551274200,2.0
1551277800,12.0
1551281400,17.0
1551285000,21.0
1551288600,21.0
1551292200,13.0
1551295800,10.0
1551299400,8.0
1551303000,10.0
1551306600,9.0
1551310200,15.0
1551313800,18.0
1551317400,21.0
1551321000,17.0
1551324600,18.0
1551328200,20.0
1551331800,17.0
1551335400,12.0
1551339000,15.0
1551342600,15.0
1551346200,12.0
1551349800,15.0
1551353400,7.0
1551357000,15.0
1551360600,12.0
1551364200,15.0
1551367800,12.0
1551371400,12.0
1551375000,12.0
1551378600,8.0
1551382200,8.0
1551385800,10.0
1551389400,10.0
1551393000,12.0
1551396600,11.0
1551400200,16.0
1551403800,13.0
1551407400,12.0
1551411000,14.0
1551414600,17.0
1551418200,11.0
1551421800,15.0
1551425400,17.0
1551429000,12.0
1551432600,14.0
1551436200,16.0
1551439800,14.0
1551443400,14.0
1551447000,17.0
1551450600,26.0
1551454200,16.0
1551457800,16.0
1551461400,12.0
1551465000,17.0
1551468600,14.0
1551472200,17.0
1551475800,16.0
1551479400,13.0
1551483000,17.0
1551486600,13.0
1551490200,16.0
1551493800,22.0
1551497400,18.0
1551501000,18.0
1551504600,19.0
1551508200,19.0
1551511800,18.0
1551515400,19.0
1551519000,17.0
1551522600,21.0
1551526200,20.0
1551529800,20.0
1551533400,21.0
1551537000,22.0
1551540600,18.0
1551544200,18.0
1551547800,15.0
1551551400,19.0
1551555000,15.0
1551558600,21.0
1551562200,20.0
1551565800,22.0
1551569400,16.0
1551573000,18.0
1551576600,22.0
1551580200,22.0
1551583800,17.0
1551587400,26.0
1551591000,22.0
1551594600,20.0
1551598200,24.0
1551601800,20.0
1551605400,21.0
1551609000,14.0
1551612600,20.0
1551616200,15.0
1551619800,23.0
1551623400,23.0
1551627000,23.0
1551630600,20.0
1551634200,23.0
1551637800,22.0
1551641400,26.0
1551645000,27.0
1551648600,23.0
1551652200,24.0
1551655800,23.0
1551659400,20.0
1551663000,26.0
1551666600,21.0
1551670200,15.0
1551673800,7.0
1551677400,7.0
1551681000,6.0
1551684600,6.0
1551688200,6.0
1551691800,7.0
1551695400,9.0
1551699000,10.0
1551702600,11.0
1551706200,10.0
1551709800,8.0
1551713400,6.0
1551717000,11.0
1551720600,18.0
1551724200,14.0
1551727800,10.0
1551731400,10.0
1551735000,13.0
1551738600,8.0
1551742200,11.0
1551745800,10.0
1551749400,11.0
1551753000,13.0
1551756600,11.0
1551760200,10.0
1551763800,11.0
1551767400,9.0
1551771000,13.0
1551774600,15.0
1551778200,15.0
1551781800,12.0
1551785400,15.0
1551789000,15.0
1551792600,20.0
1551796200,15.0
1551799800,11.0
1551803400,13.0
1551807000,12.0
1551810600,12.0
1551814200,12.0
1551817800,13.0
1551821400,9.0
1551825000,14.0
1551828600,15.0
1551832200,11.0
1551835800,13.0
1551839400,11.0
1551843000,14.0
1551846600,15.0
1551850200,14.0
1551853800,15.0
1551857400,14.0
1551861000,12.0
1551864600,15.0
1551868200,20.0
1551871800,16.0
1551875400,14.0
1551879000,15.0
1551882600,15.0
1551886200,14.0
1551889800,14.0
1551893400,13.0
1551897000,13.0
1551900600,8.0
1551904200,8.0
1551907800,9.0
1551911400,13.0
1551915000,17.0
1551918600,13.0
1551922200,11.0
1551925800,10.0
1551929400,17.0
1551933000,17.0
1551936600,15.0
1551940200,18.0
1551943800,20.0
1551947400,14.0
1551951000,18.0
1551954600,13.0
1551958200,14.0
1551961800,15.0
1551965400,12.0
1551969000,19.0
1551972600,16.0
1551976200,18.0
1551979800,13.0
1551983400,15.0
1551987000,17.0
1551990600,14.0
1551994200,19.0
1551997800,18.0
1552001400,19.0
1552005000,19.0
1552008600,25.0
1552012200,17.0
1552015800,26.0
1552019400,22.0
1552023000,28.0
1552026600,28.0
1552030200,24.0
1552033800,25.0
1552037400,24.0
1552041000,26.0
1552044600,28.0
1552048200,27.0
1552051800,31.0
1552055400,25.0
1552059000,25.0
1552062600,21.0
1552066200,16.0
1552069800,15.0
1552073400,15.0
1552077000,17.0
1552080600,10.0
1552084200,12.0
1552087800,15.0
1552091400,15.0
1552095000,22.0
1552098600,20.0
1552102200,24.0
1552105800,22.0
1552109400,24.0
1552113000,28.0
1552116600,26.0
1552120200,26.0
1552123800,26.0
1552127400,28.0
1552131000,24.0
1552134600,28.0
1552138200,34.0
1552141800,32.0
1552145400,22.0
1552149000,19.0
1552152600,15.0
1552156200,20.0
1552159800,9.0
1552163400,11.0
1552167000,12.0
1552170600,8.0
1552174200,13.0
1552177800,14.0
1552181400,15.0
1552185000,15.0
1552188600,10.0
1552192200,8.0
1552195800,6.0
1552199400,8.0
1552203000,14.0
1552206600,12.0
1552210200,12.0
1552213800,11.0
1552217400,11.0
1552221000,8.0
1552224600,8.0
1552228200,14.0
1552231800,8.0
1552235400,10.0
1552239000,9.0
1552242600,10.0
1552246200,13.0
1552249800,9.0
1552253400,12.0
1552257000,10.0
1552260600,9.0
1552264200,8.0
1552267800,7.0
1552271400,17.0
1552275000,11.0
1552278600,10.0
1552282200,15.0
1552285800,15.0
1552289400,15.0
1552293000,14.0
1552296600,17.0
1552300200,21.0
1552303800,12.0
1552307400,13.0
1552311000,11.0
1552314600,10.0
1552318200,14.0
1552321800,9.0
1552325400,6.0
1552329000,4.0
1552332600,7.0
1552487400,25.0
1552491000,23.0
1552494600,30.0
1552498200,14.0
1552501800,14.0
1552505400,10.0
1552509000,7.0
1552512600,7.0
1552516200,8.0
1552519800,8.0
1552523400,7.0
1552527000,12.0
1552530600,12.0
1552534200,13.0
1552537800,10.0
1552541400,9.0
1552545000,16.0
1552548600,8.0
1552552200,18.0
1552555800,13.0
1552559400,16.0
1552563000,15.0
1552566600,16.0
1552570200,23.0
1552573800,27.0
1552577400,25.0
1552581000,15.0
1552584600,14.0
1552588200,11.0
1552591800,15.0
1552595400,12.0
1552599000,10.0
1552602600,10.0
1552606200,8.0
1552609800,5.0
1552613400,5.0
1552617000,6.0
1552620600,10.0
1552624200,10.0
1552627800,7.0
1552631400,1.0
1552635000,6.0
1552638600,12.0
1552642200,9.0
1552645800,10.0
1552649400,9.0
1552653000,8.0
1552656600,7.0
1552660200,6.0
1552663800,6.0
1552667400,7.0
1552671000,6.0
1552674600,7.0
1552678200,5.0
1552681800,4.0
1552685400,3.0
1552689000,7.0
1552692600,7.0
1552696200,7.0
1552699800,3.0
1552703400,2.0
1552707000,3.0
1552710600,6.0
1552714200,5.0
1552717800,8.0
1552721400,6.0
1552725000,6.0
1552728600,6.0
1552732200,6.0
1552735800,9.0
1552739400,7.0
1552743000,9.0
1552746600,10.0
1552750200,11.0
1552753800,7.0
1552757400,6.0
1552761000,7.0
1552764600,7.0
1552768200,7.0
1552771800,7.0
1552775400,10.0
1552779000,8.0
1552782600,5.0
1552786200,8.0
1552789800,8.0
1552793400,9.0
1552797000,8.0
1552800600,9.0
1552804200,8.0
1552807800,12.0
1552811400,12.0
1552815000,11.0
1552818600,7.0
1552822200,13.0
1552825800,16.0
1552829400,7.0
1552833000,5.0
1552836600,4.0
1552840200,4.0
1552843800,3.0
1552847400,5.0
1552851000,3.0
1552854600,5.0
1552858200,6.0
1552861800,8.0
1552865400,8.0
1552869000,8.0
1552872600,10.0
1552876200,8.0
1552879800,8.0
1552883400,10.0
1552887000,14.0
1552890600,8.0
1552894200,7.0
1552897800,6.0
1552901400,8.0
1552905000,7.0
1552908600,7.0
1552912200,10.0
1552915800,8.0
1552919400,8.0
1552923000,8.0
1552926600,10.0
1552930200,6.0
1552933800,8.0
1552937400,11.0
1552941000,9.0
1552944600,14.0
1552948200,10.0
1552951800,9.0
1552955400,18.0
1552959000,14.0
1552962600,11.0
1552966200,14.0
1552969800,15.0
1552973400,13.0
1552977000,12.0
1552980600,13.0
1552984200,14.0
1552987800,17.0
1552991400,17.0
1552995000,18.0
1552998600,19.0
1553002200,26.0
1553005800,18.0
1553009400,16.0
1553013000,14.0
1553016600,11.0
1553020200,9.0
1553023800,7.0
1553027400,8.0
1553031000,9.0
1553034600,10.0
1553038200,9.0
1553041800,10.0
1553045400,14.0
1553049000,18.0
1553052600,14.0
1553056200,16.0
1553059800,13.0
1553063400,15.0
1553067000,19.0
1553070600,16.0
1553074200,16.0
1553077800,18.0
1553081400,19.0
1553085000,24.0
1553088600,26.0
1553092200,27.0
1553095800,17.0
1553099400,15.0
1553103000,13.0
1553106600,11.0
1553110200,10.0
1553113800,12.0
1553117400,12.0
1553121000,11.0
1553124600,7.0
1553128200,7.0
1553131800,10.0
1553135400,17.0
1553139000,12.0
1553142600,11.0
1553146200,19.0
1553149800,14.0
1553153400,17.0
1553157000,13.0
1553160600,11.0
1553164200,18.0
1553167800,20.0
1553171400,18.0
1553175000,23.0
1553178600,24.0
1553182200,15.0
1553185800,15.0
1553189400,18.0
1553193000,18.0
1553200200,20.0
1553203800,15.0
1553207400,15.0
1553211000,18.0
1553214600,20.0
1553218200,14.0
1553221800,15.0
1553225400,18.0
1553229000,14.0
1553232600,18.0
1553236200,12.0
1553239800,9.0
1553243400,16.0
1553247000,9.0
1553250600,12.0
1553254200,13.0
1553257800,13.0
1553261400,14.0
1553265000,18.0
1553268600,14.0
1553272200,15.0
1553275800,9.0
1553279400,6.0
1553283000,7.0
1553286600,6.0
1553290200,6.0
1553293800,6.0
1553297400,8.0
1553301000,6.0
1553304600,5.0
1553308200,7.0
1553311800,6.0
1553315400,4.0
1553319000,8.0
1553322600,8.0
1553326200,7.0
1553329800,7.0
1553333400,8.0
1553337000,9.0
1553340600,5.0
1553344200,8.0
1553347800,6.0
1553351400,10.0
1553355000,8.0
1553358600,6.0
1553362200,4.0
1553365800,3.0
1553369400,5.0
1553373000,8.0
1553376600,7.0
1553380200,7.0
1553383800,8.0
1553387400,12.0
1553391000,18.0
1553394600,19.0
1553398200,19.0
1553401800,18.0
1553405400,22.0
1553409000,22.0
1553412600,17.0
1553416200,23.0
1553419800,15.0
1553423400,20.0
1553427000,21.0
1553430600,24.0
1553434200,29.0
1553437800,20.0
1553441400,17.0
1553445000,8.0
1553448600,6.0
1553452200,13.0
1553455800,8.0
1553459400,3.0
1553463000,10.0
1553466600,8.0
1553470200,7.0
1553473800,8.0
1553477400,10.0
1553481000,8.0
1553484600,4.0
1553488200,8.0
1553491800,10.0
1553495400,10.0
1553499000,9.0
1553502600,10.0
1553506200,13.0
1553509800,10.0
1553513400,14.0
1553517000,16.0
1553520600,13.0
1553524200,12.0
1553527800,9.0
1553531400,14.0
1553535000,12.0
1553538600,17.0
1553542200,16.0
1553545800,15.0
1553549400,14.0
1553553000,17.0
1553556600,16.0
1553560200,13.0
1553563800,8.0
1553567400,6.0
1553571000,4.0
1553574600,7.0
1553578200,9.0
1553581800,10.0
1553585400,7.0
1553589000,4.0
1553592600,5.0
1553596200,13.0
1553599800,8.0
1553603400,6.0
1553607000,7.0
1553610600,7.0
1553614200,9.0
1553617800,7.0
1553621400,8.0
1553625000,6.0
1553628600,8.0
1553632200,5.0
1553635800,5.0
1553639400,7.0
1553643000,6.0
1553646600,4.0
1553650200,5.0
1553653800,7.0
1553657400,6.0
1553661000,9.0
1553664600,10.0
1553668200,9.0
1553671800,11.0
1553675400,7.0
1553679000,16.0
1553682600,8.0
1553686200,5.0
1553689800,13.0
1553693400,16.0
1553697000,12.0
1553700600,12.0
1553704200,15.0
1553707800,14.0
1553711400,9.0
1553715000,10.0
1553718600,10.0
1553722200,8.0
1553725800,8.0
1553729400,4.0
1553733000,7.0
1553736600,11.0
1553740200,14.0
1553743800,12.0
1553747400,12.0
1553751000,17.0
1553754600,8.0
1553758200,13.0
1553761800,9.0
1553765400,11.0
1553769000,9.0
1553772600,13.0
1553776200,18.0
1553779800,18.0
1553783400,11.0
1553787000,15.0
1553790600,12.0
1553794200,9.0
1553797800,7.0
1553801400,7.0
1553805000,8.0
1553808600,8.0
1553812200,8.0
1553815800,10.0
1553819400,12.0
1553823000,13.0
1553826600,12.0
1553830200,18.0
1553833800,15.0
1553837400,18.0
1553841000,11.0
1553844600,16.0
1553848200,12.0
1553851800,17.0
1553855400,15.0
1553859000,13.0
1553862600,16.0
1553866200,13.0
1553869800,14.0
1553873400,13.0
1553877000,12.0
1553880600,16.0
1553884200,15.0
1553887800,21.0
1553891400,15.0
1553895000,15.0
1553898600,14.0
1553902200,17.0
1553905800,17.0
1553909400,20.0
1553913000,23.0
1553916600,21.0
1553920200,20.0
1553923800,23.0
1553927400,20.0
1553931000,18.0
1553934600,19.0
1553938200,14.0
1553941800,16.0
1553945400,14.0
1553949000,16.0
1553952600,15.0
1553956200,16.0
1553959800,18.0
1553963400,13.0
1553967000,15.0
1553970600,15.0
1553974200,14.0
1553977800,10.0
1553981400,10.0
1553985000,17.0
1553988600,18.0
1553992200,8.0
1553995800,17.0
1553999400,13.0
1554003000,17.0
1554006600,12.0
1554010200,6.0
1554013800,4.0
1554017400,4.0
1554021000,4.0
1554024600,4.0
1554028200,6.0
1554031800,9.0
1554035400,8.0
1554039000,6.0
1554042600,8.0
1554046200,8.0
1554049800,7.0
1554053400,7.0
1554057000,7.0
1554060600,8.0
1554064200,7.0
1554067800,6.0
1554071400,7.0
1554075000,6.0
1554078600,6.0
1554082200,4.0
1554085800,6.0
1554089400,8.0
1554093000,7.0
1554096600,11.0
1554100200,7.0
1554103800,7.0
1554107400,7.0
1554111000,6.0
1554114600,5.0
1554118200,10.0
1554121800,8.0
1554125400,6.0
1554129000,5.0
1554132600,5.0
1554136200,5.0
1554139800,5.0
1554143400,4.0
1554147000,8.0
1554150600,10.0
1554154200,7.0
1554157800,5.0
1554161400,4.0
1554165000,5.0
1554168600,16.0
1554172200,12.0
1554175800,8.0
1554179400,8.0
1554183000,6.0
1554186600,8.0
1554190200,9.0
1554193800,7.0
1554197400,9.0
1554201000,13.0
1554204600,11.0
1554208200,11.0
1554211800,10.0
1554215400,16.0
1554219000,19.0
1554222600,17.0
1554226200,12.0
1554229800,10.0
1554233400,7.0
1554237000,8.0
1554240600,12.0
1554244200,10.0
1554247800,10.0
1554251400,8.0
1554255000,11.0
1554258600,12.0
1554262200,24.0
1554265800,17.0
1554269400,3.0
1554273000,13.0
1554276600,14.0
1554280200,11.0
1554283800,11.0
1554287400,14.0
1554291000,13.0
1554294600,17.0
1554298200,8.0
1554301800,11.0
1554305400,15.0
1554309000,9.0
1554312600,8.0
1554316200,7.0
1554319800,6.0
1554323400,4.0
1554327000,9.0
1554330600,7.0
1554334200,6.0
1554337800,4.0
1554341400,9.0
1554345000,8.0
1554348600,8.0
1554352200,8.0
1554355800,17.0
1554359400,13.0
1554363000,12.0
1554366600,13.0
1554370200,10.0
1554373800,9.0
1554377400,15.0
1554381000,18.0
1554384600,14.0
1554388200,16.0
1554391800,9.0
1554395400,12.0
1554399000,20.0
1554402600,14.0
1554406200,12.0
1554409800,14.0
1554413400,10.0
1554417000,7.0
1554420600,16.0
1554424200,6.0
1554427800,9.0
1554431400,7.0
1554435000,5.0
1554438600,7.0
1554442200,6.0
1554445800,16.0
1554449400,13.0
1554453000,10.0
1554456600,11.0
1554460200,14.0
1554463800,14.0
1554467400,13.0
1554471000,14.0
1554474600,13.0
1554478200,10.0
1554481800,9.0
1554485400,8.0
1554489000,8.0
1554492600,6.0
1554496200,7.0
1554499800,7.0
1554503400,8.0
1554507000,7.0
1554510600,8.0
1554514200,7.0
1554517800,9.0
1554521400,7.0
1554525000,15.0
1554528600,12.0
1554532200,12.0
1554535800,8.0
1554539400,7.0
1554543000,16.0
1554546600,12.0
1554550200,14.0
1554553800,11.0
1554557400,13.0
1554561000,14.0
1554564600,13.0
1554568200,16.0
1554571800,12.0
1554575400,17.0
1554579000,12.0
1554582600,9.0
1554586200,5.0
1554589800,5.0
1554593400,8.0
1554597000,15.0
1554600600,29.0
1554604200,25.0
1554607800,33.0
1554611400,31.0
1554615000,30.0
1554618600,26.0
1554622200,26.0
1554625800,26.0
1554629400,22.0
1554633000,25.0
1554636600,29.0
1554640200,29.0
1554643800,30.0
1554647400,26.0
1554651000,20.0
1554654600,19.0
1554658200,17.0
1554661800,11.0
1554665400,10.0
1554669000,8.0
1554672600,7.0
1554676200,6.0
1554679800,9.0
1554683400,15.0
1554687000,14.0
1554690600,14.0
1554694200,10.0
1554697800,9.0
1554701400,15.0
1554705000,7.0
1554708600,9.0
1554712200,9.0
1554715800,7.0
1554719400,9.0
1554723000,11.0
1554726600,11.0
1554730200,14.0
1554733800,10.0
1554737400,9.0
1554741000,13.0
1554744600,9.0
1554748200,8.0
1554751800,9.0
1554755400,7.0
1554759000,6.0
1554762600,8.0
1554766200,6.0
1554769800,9.0
1554773400,21.0
1554777000,11.0
1554780600,12.0
1554784200,10.0
1554787800,13.0
1554791400,16.0
1554795000,14.0
1554798600,13.0
1554802200,15.0
1554805800,11.0
1554809400,19.0
1554813000,11.0
1554816600,13.0
1554820200,13.0
1554823800,12.0
1554827400,8.0
1554831000,5.0
1554834600,5.0
1554838200,5.0
1554841800,3.0
1554845400,4.0
1554849000,4.0
1554852600,2.0
1554856200,1.0
1554859800,3.0
1554863400,6.0
1554867000,6.0
1554870600,8.0
1554874200,7.0
1554877800,9.0
1554881400,8.0
1554885000,10.0
1554888600,9.0
1554892200,9.0
1554895800,7.0
1554899400,6.0
1554903000,4.0
1554906600,4.0
1554910200,5.0
1554913800,7.0
1554917400,5.0
1554921000,5.0
1554924600,6.0
1554928200,8.0
1554931800,7.0
1554935400,4.0
1554939000,6.0
1554942600,8.0
1554946200,5.0
1554949800,7.0
1554953400,13.0
1554957000,9.0
1554960600,10.0
1554964200,10.0
1554967800,11.0
1554971400,11.0
1554975000,15.0
1554978600,7.0
1554982200,8.0
1554985800,6.0
1554989400,17.0
1554993000,9.0
1554996600,13.0
1555000200,12.0
1555003800,13.0
1555007400,9.0
1555011000,11.0
1555014600,10.0
1555018200,8.0
1555021800,3.0
1555025400,4.0
1555029000,6.0
1555032600,6.0
1555036200,7.0
1555039800,11.0
1555043400,14.0
1555047000,14.0
1555050600,8.0
1555054200,13.0
1555057800,11.0
1555061400,9.0
1555065000,5.0
1555068600,15.0
1555072200,14.0
1555075800,16.0
1555079400,14.0
1555083000,14.0
1555086600,14.0
1555090200,9.0
1555093800,3.0
1555097400,3.0
1555101000,5.0
1555104600,5.0
1555108200,6.0
1555111800,6.0
1555115400,9.0
1555119000,7.0
1555122600,5.0
1555126200,4.0
1555129800,5.0
1555133400,12.0
1555137000,7.0
1555140600,2.0
1555144200,7.0
1555147800,9.0
1555151400,9.0
1555155000,8.0
1555158600,9.0
1555162200,8.0
1555165800,7.0
1555169400,8.0
1555173000,10.0
1555176600,7.0
1555180200,5.0
1555183800,4.0
1555187400,8.0
1555191000,13.0
1555194600,8.0
1555198200,7.0
1555201800,8.0
1555205400,22.0
1555209000,17.0
1555212600,25.0
1555216200,20.0
1555219800,24.0
1555223400,22.0
1555227000,20.0
1555230600,5.0
1555234200,8.0
1555237800,8.0
1555241400,9.0
1555245000,9.0
1555248600,11.0
1555252200,9.0
1555255800,9.0
1555259400,9.0
1555263000,14.0
1555266600,12.0
1555270200,8.0
1555273800,8.0
1555277400,12.0
1555281000,9.0
1555284600,7.0
1555288200,5.0
1555291800,1.0
1555295400,2.0
1555299000,7.0
1555302600,6.0
1555306200,6.0
1555309800,10.0
1555313400,8.0
1555317000,8.0
1555320600,5.0
1555324200,2.0
1555327800,4.0
1555331400,5.0
1555335000,4.0
1555338600,5.0
1555342200,5.0
1555345800,9.0
1555349400,8.0
1555353000,9.0
1555356600,8.0
1555360200,9.0
1555363800,5.0
1555367400,1.0
1555371000,1.0
1555374600,3.0
1555378200,8.0
1555381800,7.0
1555385400,9.0
1555389000,9.0
1555392600,8.0
1555396200,7.0
1555399800,9.0
1555403400,7.0
1555407000,10.0
1555410600,5.0
1555414200,8.0
1555417800,8.0
1555421400,8.0
1555425000,11.0
1555428600,11.0
1555432200,8.0
1555435800,9.0
1555439400,9.0
1555443000,9.0
1555446600,8.0
1555450200,9.0
1555453800,9.0
1555457400,6.0
1555461000,5.0
1555464600,7.0
1555468200,8.0
1555471800,11.0
1555475400,13.0
1555479000,10.0
1555482600,7.0
1555486200,8.0
1555489800,16.0
1555493400,11.0
1555497000,21.0
1555500600,17.0
1555504200,18.0
1555507800,18.0
1555511400,17.0
1555515000,16.0
1555518600,16.0
1555522200,17.0
1555525800,12.0
1555529400,8.0
1555533000,11.0
1555536600,10.0
1555540200,8.0
1555543800,9.0
1555547400,8.0
1555551000,13.0
1555554600,16.0
1555558200,11.0
1555561800,10.0
1555565400,8.0
1555569000,10.0
1555572600,11.0
1555576200,8.0
1555579800,10.0
1555583400,8.0
1555587000,10.0
1555590600,15.0
1555594200,16.0
1555597800,11.0
1555601400,20.0
1555605000,17.0
1555608600,15.0
1555612200,14.0
1555615800,13.0
1555619400,19.0
1555623000,17.0
1555626600,15.0
1555630200,12.0
1555633800,12.0
1555637400,13.0
1555641000,14.0
1555644600,15.0
1555648200,24.0
1555651800,12.0
1555655400,10.0
1555659000,10.0
1555662600,10.0
1555666200,9.0
1555669800,9.0
1555673400,9.0
1555677000,10.0
1555680600,16.0
1555684200,10.0
1555687800,15.0
1555691400,11.0
1555695000,9.0
1555698600,10.0
1555702200,16.0
1555705800,17.0
1555709400,13.0
1555713000,15.0
1555716600,14.0
1555720200,15.0
1555723800,13.0
1555727400,9.0
1555731000,6.0
1555734600,7.0
1555738200,10.0
1555741800,9.0
1555745400,9.0
1555749000,11.0
1555752600,9.0
1555756200,10.0
1555759800,11.0
1555763400,16.0
1555767000,7.0
1555770600,8.0
1555774200,7.0
1555777800,9.0
1555781400,8.0
1555785000,7.0
1555788600,6.0
1555792200,7.0
1555795800,4.0
1555799400,1.0
1555803000,5.0
1555806600,10.0
1555810200,7.0
1555813800,4.0
1555817400,5.0
1555821000,5.0
1555824600,7.0
1555828200,8.0
1555831800,6.0
1555835400,5.0
1555839000,7.0
1555842600,8.0
1555846200,9.0
1555849800,7.0
1555853400,7.0
1555857000,10.0
1555860600,9.0
1555864200,7.0
1555867800,11.0
1555871400,9.0
1555875000,9.0
1555878600,8.0
1555882200,6.0
1555885800,8.0
1555889400,8.0
1555893000,9.0
1555896600,6.0
1555900200,11.0
1555903800,15.0
1555907400,14.0
1555911000,11.0
1555914600,14.0
1555918200,11.0
1555921800,9.0
1555925400,12.0
1555929000,11.0
1555932600,12.0
1555936200,17.0
1555939800,14.0
1555943400,7.0
1555947000,7.0
1555950600,10.0
1555957800,13.0
1555961400,17.0
1555965000,10.0
1555968600,13.0
1555972200,10.0
1555975800,7.0
1555979400,6.0
1555983000,7.0
1555986600,11.0
1555990200,11.0
1555993800,11.0
1555997400,15.0
1556001000,17.0
1556004600,19.0
1556008200,20.0
1556011800,18.0
1556015400,21.0
1556019000,23.0
1556022600,14.0
1556026200,13.0
1556029800,16.0
1556033400,16.0
1556037000,13.0
1556040600,10.0
1556044200,8.0
1556047800,5.0
1556051400,10.0
1556055000,11.0
1556058600,14.0
1556062200,16.0
1556065800,10.0
1556069400,8.0
1556073000,5.0
1556076600,4.0
1556080200,4.0
1556083800,7.0
1556087400,7.0
1556091000,8.0
1556094600,6.0
1556098200,5.0
1556101800,9.0
1556105400,8.0
1556109000,11.0
1556112600,11.0
1556116200,7.0
1556119800,11.0
1556123400,10.0
1556127000,10.0
1556130600,10.0
1556134200,6.0
1556137800,4.0
1556141400,6.0
1556145000,6.0
1556148600,5.0
1556152200,4.0
1556155800,6.0
1556159400,7.0
1556163000,9.0
1556166600,10.0
1556170200,15.0
1556173800,3.0
1556177400,9.0
1556181000,8.0
1556184600,15.0
1556188200,9.0
1556191800,14.0
1556195400,15.0
1556199000,18.0
1556202600,16.0
1556206200,19.0
1556209800,17.0
1556213400,23.0
1556217000,23.0
1556220600,24.0
1556224200,17.0
1556227800,22.0
1556231400,25.0
1556235000,22.0
1556238600,21.0
1556242200,21.0
1556245800,15.0
1556249400,18.0
1556253000,11.0
1556256600,10.0
1556260200,11.0
1556263800,14.0
1556267400,11.0
1556271000,8.0
1556274600,8.0
1556278200,6.0
1556281800,7.0
1556285400,6.0
1556289000,8.0
1556292600,7.0
1556296200,4.0
1556299800,2.0
1556303400,4.0
1556307000,5.0
1556310600,6.0
1556314200,10.0
1556317800,7.0
1556321400,8.0
1556325000,16.0
1556332200,14.0
1556335800,14.0
1556343000,5.0
1556346600,13.0
1556350200,8.0
1556353800,5.0
1556357400,6.0
1556361000,7.0
1556364600,10.0
1556368200,9.0
1556371800,8.0
1556375400,9.0
1556379000,6.0
1556382600,6.0
